what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1367975258984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1367975259224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1367975263808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367975266164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367975291043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367975292770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367975294663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367975307496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367975309251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367975316705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367975320625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367975323336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367975324045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367975332693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367975337623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367975343305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367975345730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367975347325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367975352409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367975355244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367975355887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367975357868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367975358245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367975376365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367975379446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367975405242
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1367975407076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367975408339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367975409291
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1367975411884
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1367975412124
