what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367536716110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367536719250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367536720033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367536720713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367536737963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367536745405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367536762247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1367536764922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367536775300
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1367536776943
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1367536780111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367536781286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367536783940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367536794044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367536794350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367536797996
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367536799387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367536799736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367536800727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367536805899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367536806227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367536807091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367536809852
