what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367979227888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367979228285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367979228296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367979229288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367979229596
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1367979233438
error,log,,,"GlassFish: deploy is failing=",1367979237815
error,log,,,"cannot Deploy Web",1367979237815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367979238047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367979242107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367979243436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367979277290
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367979278587
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367979279319
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367979279319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1367979279358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367979280272
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367979281912
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367979282090
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367979282137
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.navigate.open.type",1367979282230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1367979286680
