what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367562450298
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367562450357
error,log,,,"GlassFish: deploy is failing=",1367562450429
error,log,,,"cannot Deploy Web",1367562450430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367562450750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367562451121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367562452933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367562453072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1367562458233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1367562461378
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1367562464078
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1367562467535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1367562476674
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1367562479699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367562485345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367562486651
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367562486728
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367562486728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1367562486743
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1367562486958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367562488134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367562489187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1367562489242
error,log,,,"GlassFish: deploy is failing=",1367562489926
error,log,,,"cannot Deploy Web",1367562489926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367562490151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367562490565
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367562490876
