what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367537635748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367537636906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367537645906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367537646569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367537647850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1367537654409
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1367537660335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1367537663016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1367537667012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1367537668549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1367537670100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367537675914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367537676413
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367537677529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367537687016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367537690482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367537690971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367537691298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367537692858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367537693536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1367537698791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1367537704752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1367537709264
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1367537709926
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1367537710262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367537712665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367537712979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367537713959
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1367537715038
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1367537715238
