what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1367963230219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367963230467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367963230911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1367963230954
error,log,,,"Core exception while retrieving the content description",1367963239156
error,log,,,"Core exception while retrieving the content description",1367963239156
error,log,,,"Core exception while retrieving the content description",1367963239159
error,log,,,"Core exception while retrieving the content description",1367963239160
error,log,,,"Core exception while retrieving the content description",1367963239167
error,log,,,"Core exception while retrieving the content description",1367963239181
error,log,,,"Core exception while retrieving the content description",1367963239182
error,log,,,"Core exception while retrieving the content description",1367963239182
error,log,,,"Core exception while retrieving the content description",1367963239183
error,log,,,"Core exception while retrieving the content description",1367963239184
error,log,,,"Core exception while retrieving the content description",1367963239185
error,log,,,"Core exception while retrieving the content description",1367963239189
error,log,,,"Core exception while retrieving the content description",1367963239190
error,log,,,"Core exception while retrieving the content description",1367963239191
error,log,,,"Core exception while retrieving the content description",1367963239191
error,log,,,"Core exception while retrieving the content description",1367963239192
error,log,,,"Core exception while retrieving the content description",1367963239193
error,log,,,"Core exception while retrieving the content description",1367963239193
error,log,,,"Core exception while retrieving the content description",1367963239194
error,log,,,"Core exception while retrieving the content description",1367963239198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367963240939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367963243056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1367963243100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1367963244687
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367963247434
started,bundle,org.eclipse.php.debug.ui,3.0.1.v201201110400,"org.eclipse.php.debug.ui",1367963258575
started,bundle,org.eclipse.php.server.ui,3.0.1.v201201110400,"org.eclipse.php.server.ui",1367963258589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1367963259862
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1367963262445
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1367963262463
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1367963263563
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1367963263576
started,bundle,org.eclipse.datatools.connectivity,1.2.4.v201202041105,"org.eclipse.datatools.connectivity",1367963263677
started,bundle,org.eclipse.datatools.connectivity.apache.derby,1.0.102.v201107221459,"org.eclipse.datatools.connectivity.apache.derby",1367963264525
started,bundle,org.eclipse.datatools.enablement.msft.sqlserver,1.0.1.v201107221504,"org.eclipse.datatools.enablement.msft.sqlserver",1367963264572
started,bundle,org.eclipse.datatools.enablement.sqlite,1.0.0.v201002041100,"org.eclipse.datatools.enablement.sqlite",1367963264585
started,bundle,org.eclipse.datatools.enablement.sybase.asa,1.0.1.v201107221507,"org.eclipse.datatools.enablement.sybase.asa",1367963264601
started,bundle,org.eclipse.datatools.enablement.sybase.ase,1.0.2.v201201131122,"org.eclipse.datatools.enablement.sybase.ase",1367963264617
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1367963268189
started,bundle,org.eclipse.php.debug.daemon,3.0.1.v201201110400,"org.eclipse.php.debug.daemon",1367963268551
started,bundle,org.eclipse.php.server.core,3.0.1.v201201110400,"org.eclipse.php.server.core",1367963268675
started,bundle,org.eclipse.php.debug.core,3.0.1.v201201110400,"org.eclipse.php.debug.core",1367963268982
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1367963269432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367963291505
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1367963292853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367963305270
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1367963306796
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367963310714
