what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563770332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563773128
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1367563776225
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1367563776876
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1367563783649
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1367563783880
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367563800956
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1367563803539
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1367563805525
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.publish",1367563828657
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1367563834619
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1367563834627
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1367563838280
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1367563839157
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1367563840173
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1367563842102
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1367563843179
opened,view,org.eclipse.php.debug.ui,3.0.1.v201201110400,"org.eclipse.debug.ui.PHPDebugOutput",1367563849298
activated,view,org.eclipse.php.debug.ui,3.0.1.v201201110400,"org.eclipse.debug.ui.PHPDebugOutput",1367563849313
opened,view,org.eclipse.php.debug.ui,3.0.1.v201201110400,"org.eclipse.debug.ui.PHPBrowserOutput",1367563849915
activated,view,org.eclipse.php.debug.ui,3.0.1.v201201110400,"org.eclipse.debug.ui.PHPBrowserOutput",1367563849922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563851152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563858868
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1367563861244
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1367563861252
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1367563864611
error,log,,,"Failed to connect to remote VM. Connection refused.",1367563867447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563867711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563867991
