what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367553920872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367553923858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1367553933482
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1367553935671
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1367553935879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367553940142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367553963728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367553972350
started,bundle,org.eclipse.php.debug.ui,3.0.1.v201201110400,"org.eclipse.php.debug.ui",1367553978878
started,bundle,org.eclipse.php.server.ui,3.0.1.v201201110400,"org.eclipse.php.server.ui",1367553978924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367553980677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367554049435
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367554061263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367554062294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367554085153
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367554086422
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367554087998
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1367554089995
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367554090326
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367554090392
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1367554099506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367554107819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367554148233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367554177165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367554201030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1367554215953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1367554226441
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1367554230286
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1367554230565
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1367554231190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1367554232827
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1367554237106
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1367554237160
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.editor",1367554237163
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367554238416
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1367554238416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1367554238433
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1367554239101
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1367554239710
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1367554239870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1367554243259
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1367554246879
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1367554247060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1367554250780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367554256458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367554264721
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367554269767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367554272216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367554286053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367554297402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367554299297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367554300230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367554300616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367554316745
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1367554319049
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1367554319589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367554325755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367554329689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367554345374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367554356702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367554357466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367554359128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367554359647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367554362598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367554363289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367554419159
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367554424696
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1367554426034
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367554426373
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367554426429
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1367554432645
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1367554432813
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1367554432991
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1367554433166
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1367554433333
