what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563120589
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367563121327
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1367563121332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1367563121343
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1367563122155
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1367563124799
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1367563127658
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1367563130827
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1367563133275
error,log,,,"GlassFish: deploy is failing=",1367563134681
error,log,,,"cannot Deploy Web",1367563134682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563134900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563136688
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1367563158191
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367563158549
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1367563158611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1367563161007
error,log,,,"GlassFish: deploy is failing=",1367563162382
error,log,,,"cannot Deploy Web",1367563162382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563162516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563164280
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1367563165998
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1367563167980
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.publish",1367563170875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563171298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563172202
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1367563172216
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1367563174700
error,log,,,"GlassFish: deploy is failing=",1367563176986
error,log,,,"cannot Deploy Web",1367563176990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563177137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563185340
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1367563187380
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1367563198053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563209645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563216108
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1367563216157
error,log,,,"GlassFish: deploy is failing=",1367563216784
error,log,,,"cannot Deploy Web",1367563216788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563216913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563218461
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1367563221910
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1367563223489
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1367563224580
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1367563230161
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1367563235842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563243081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563245891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563247008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563248188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563248433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563249530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1367563249929
