what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368058615360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368058616897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368058619722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368058750890
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1368058752048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1368058752695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368058758042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368058761416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368058767626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368058865301
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1368058868649
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.editor",1368058868728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1368058871926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1368058873200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368058874846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368058875373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368058875980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368058879355
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1368058890400
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1368058890400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1368058890413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368058895141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368058931766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1368058935436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1368058939834
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1368058941203
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1368058941232
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.editor",1368058941306
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1368058941426
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1368058942630
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.editor",1368058942631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1368058946741
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1368058948825
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1368058948846
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.editor",1368058948921
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1368058951371
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1368058951371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1368058951380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1368058951943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368058954786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1368058964178
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1368058972064
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1368058972085
